CaseOrder,Population,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Tenure,MonthlyCharge,Bandwidth_GB_Year,Port_modem_Yes,Tablet_Yes,Phone_Yes,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,PaperlessBilling_Yes,Contract_One_Year,Contract_Two_Year,InternetService_Fiber_Optic,InternetService_None,PaymentMethod_CC,PaymentMethod_ECheck,PaymentMethod_MCheck
9548,12760,8.773331,12,0,0,37.50261,137.5165,3406.934201,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0
9549,5622,9.111045,12,0,0,47.9937,172.4441,4366.897142,1,0,1,0,1,0,1,0,0,1,1,0,0,0,1
9550,2844,10.1399,12,0,1,69.19621,172.4624,5978.105413,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0
9551,35151,8.689682,12,3,0,64.67477,92.45514,5790.905465,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
9552,1533,12.87836,19,1,1,66.42151,164.9889,5977.806518,1,0,1,1,0,1,1,0,0,0,1,0,0,0,1
9553,16972,12.27234,9,0,0,66.4489,162.4526,5880.677411,0,0,1,1,1,0,0,1,0,1,1,0,1,0,0
9554,106,5.461552,9,1,0,68.03445,159.9349,5926.831312,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
9555,42059,6.755865,7,0,1,66.4055,235.1555,6631.578565,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0
9556,10898,6.691445,13,2,0,53.60799,147.4421,4655.255882,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
9557,3628,8.898731,14,2,0,67.26145,159.965,5923.027721,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0
9558,18074,4.725514,9,0,1,60.46744,104.9643,5420.429624,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0
9559,1376,4.836911,14,3,0,60.7205,144.9889,5838.500288,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0
9560,2137,8.178866,12,1,1,56.10936,172.4404,5395.692973,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
9561,1496,8.819943,14,1,2,65.52213,197.4725,6312.284353,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
9562,851,13.32245,18,3,0,55.88547,225.132,5703.524705,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
9563,6408,4.788896,11,0,1,66.80152,265.1283,6209.349746,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0
9564,1284,11.49056,8,0,1,53.94013,147.4783,4579.594851,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1
9565,29414,8.26303,15,2,1,59.8408,117.4392,5736.046673,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9566,1765,7.60487,17,1,0,61.00345,184.967,5491.9286,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0
9567,760,7.544732,13,1,0,63.9229,172.4742,5416.863521,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
9568,2834,14.87917,13,2,0,49.24329,169.9928,4316.799528,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1
9569,701,7.903037,15,2,1,51.62267,147.4601,4424.978903,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
9570,23116,9.273413,8,0,0,46.90599,149.9378,4474.612868,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
9571,5424,15.91261,12,1,1,71.24412,117.4686,6592.008568,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0
9572,1723,8.318141,11,1,0,54.67286,159.9656,5165.862705,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0
9573,650,9.854252,10,0,0,65.14504,172.4885,6072.286168,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0
9574,13487,13.81801,5,2,0,61.32712,142.4855,5431.697734,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0
9575,292,13.85387,14,3,0,40.51042,174.9768,4109.749539,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1
9576,227,12.94343,8,0,1,67.29135,172.4404,6356.496066,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0
9577,41743,13.10254,13,0,0,61.50205,149.9778,5275.613898,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0
9578,3155,11.1218,7,2,0,53.98876,169.9378,4716.874438,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0
9579,47346,9.25525,16,0,0,62.67368,159.9656,5772.977508,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0
9580,4667,6.32828,11,1,0,64.59012,172.4705,6073.965344,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0
9581,237,13.83786,11,1,0,66.59987,162.4713,5757.58642,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
9582,14945,8.296729,11,2,1,64.69309,159.965,5621.504803,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0
9583,9179,11.20322,8,1,0,39.23379,137.4392,3600.119372,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0
9584,702,9.878807,13,0,3,62.35684,147.4564,5695.835152,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0
9585,353,13.75813,12,0,0,63.37652,179.9794,5426.490073,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0
9586,248,10.21124,11,1,2,71.31394,114.9658,6391.664046,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
9587,592,5.51551,11,0,0,65.55348,92.45514,6208.587013,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
9588,8631,10.15348,12,2,0,59.566,159.9875,5085.102968,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0
9589,5394,6.545932,14,2,1,66.56346,147.4601,5638.313929,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0
9590,3703,9.499419,12,0,0,65.00498,187.6094,6310.455935,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0
9591,587,13.61479,15,3,0,58.53165,204.9634,5296.605879,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0
9592,125,5.864152,9,2,1,50.09713,174.9699,4970.689824,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0
9593,20008,11.80699,11,0,1,62.51438,112.4551,4999.844929,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
9594,223,14.80048,11,0,1,70.14018,202.4433,6147.578157,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0
9595,26719,9.222467,11,0,2,63.3179,152.4624,6209.831863,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0
9596,9871,9.817687,12,0,0,54.41975,275.1336,5206.882205,1,1,1,0,1,1,0,0,0,0,1,0,0,1,0
9597,5019,9.416598,10,2,1,62.63117,169.9378,5393.505389,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0
9598,441,12.21574,12,2,1,60.30933,92.45514,5368.683525,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9599,247,8.454573,12,3,0,61.52544,162.4713,5306.886205,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1
9600,452,4.418192,11,1,1,48.06765,129.9483,4968.246217,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9601,2762,11.90848,11,1,2,59.89979,212.6557,5694.792189,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0
9602,7405,11.4883,9,1,0,69.69551,172.4742,5963.585225,1,1,1,0,0,1,1,0,0,1,1,0,0,0,1
9603,29294,10.41154,18,0,0,58.59926,197.4725,5656.516315,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
9604,110,7.576322,13,1,0,51.23358,129.9621,4994.1983,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
9605,19650,10.15007,14,0,0,65.18501,154.9755,6314.079222,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
9606,10152,12.767,8,1,0,60.4105,207.4754,6001.171287,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0
9607,237,14.09779,10,2,0,71.53575,194.9992,6293.106347,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0
9608,24861,7.438129,13,0,0,67.11266,102.4746,5605.5846,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
9609,845,8.310906,18,2,1,42.22849,172.4441,3767.366577,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0
9610,55,3.208831,15,1,0,54.12547,187.656,5020.535562,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
9611,3112,10.36027,12,3,1,64.05212,127.4586,5441.87637,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
9612,342,7.726647,12,1,2,70.18387,160.0013,6004.101327,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0
9613,3155,7.697496,12,2,1,67.50401,202.4433,5876.563966,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
9614,5590,12.0016,10,0,1,62.29043,114.9838,5276.526343,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0
9615,6416,5.537878,19,0,1,64.49478,252.624,5938.712727,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0
9616,4173,7.01505,9,1,0,61.57299,222.6362,5702.684165,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0
9617,69589,13.65034,9,0,0,51.4383,245.175,5231.660184,0,0,1,1,1,1,0,1,0,1,0,1,1,0,0
9618,225,10.64786,9,0,0,49.57035,240.1149,4492.694472,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0
9619,126,9.206332,13,1,0,71.28275,147.4564,6417.049134,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
9620,35799,8.460713,14,1,0,64.90439,139.9678,5731.573712,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0
9621,9391,10.55283,14,0,0,59.7267,152.5022,5508.351465,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1
9622,7972,9.002155,16,1,0,56.16716,220.1149,5628.746728,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1
9623,3454,8.743392,9,0,0,58.18819,222.6326,5808.103829,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1
9624,53266,9.31547,14,1,4,68.03324,172.4567,6432.294015,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
9625,28121,6.155514,15,2,0,59.1861,142.5007,5710.355112,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0
9626,18353,8.727973,13,0,1,66.38094,245.1457,6265.320961,1,0,1,1,1,1,0,1,0,0,1,0,0,0,1
9627,8385,14.16682,11,4,1,62.38737,214.9663,5571.246619,1,0,1,0,1,1,0,1,0,0,1,0,0,0,1
9628,2692,8.487369,9,3,0,62.12984,197.5169,5803.991214,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0
9629,26659,10.38895,10,1,0,66.62855,222.6326,6618.320348,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0
9630,370,9.183806,10,1,0,63.01465,119.9897,5478.106003,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0
9631,7272,9.550056,18,2,1,64.00501,124.9643,5231.543507,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
9632,114,5.478988,14,0,0,50.74296,204.9496,4721.806173,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0
9633,43209,12.88705,10,2,1,46.43864,94.97283,4395.875018,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
9634,5729,5.575123,6,0,0,71.62561,182.4433,6814.250407,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
9635,840,13.82786,15,0,2,71.4569,169.9378,6112.430745,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0
9636,3269,8.910234,10,1,1,52.67702,222.6326,5441.651124,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
9637,8148,15.626,13,0,0,70.61283,149.9483,6127.671061,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0
9638,22405,12.92019,8,3,1,51.84838,169.9741,4544.638415,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0
9639,335,9.509801,20,0,0,68.37019,267.6427,6752.652755,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0
9640,2579,6.771885,7,1,0,67.85943,187.6422,6140.576122,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0
9641,2277,8.483226,11,1,1,67.26893,149.9378,6220.114553,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0
9642,42272,13.28085,9,1,0,52.4705,197.6288,4806.825085,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
9643,8564,9.979656,11,1,0,70.30088,137.4392,6060.997249,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9644,994,5.328414,10,3,0,49.4719,182.49,4545.534432,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0
9645,2872,8.991643,12,1,0,52.60822,162.4653,5249.057419,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
9646,26,6.56167,8,2,0,68.95898,167.4564,5862.329668,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1
9647,1579,6.765901,8,1,0,49.09017,172.4404,5006.112648,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0
9648,54540,5.790541,11,0,1,66.50879,187.656,6023.656633,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0
9649,929,9.221422,14,1,0,40.46026,169.9378,3693.943211,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
9650,23858,12.09114,16,2,0,47.56383,214.9525,4140.83823,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
9651,207,15.04124,10,1,0,66.37555,207.6386,6146.786452,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
9652,236,10.91202,13,3,0,48.65096,157.4836,4220.274809,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
9653,942,13.14335,11,0,0,63.42586,177.4876,6185.198141,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0
9654,6190,10.1041,13,1,0,64.25108,147.4564,6018.487781,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
9655,12895,3.504693,14,0,1,66.969,184.9496,6428.811386,1,1,1,0,1,0,1,1,0,0,0,0,0,1,0
9656,2916,9.122923,16,1,0,42.2544,159.9476,4070.475421,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
9657,232,16.30443,6,0,0,69.34207,202.6362,6603.944194,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0
9658,0,8.50051,15,3,0,63.48022,197.4702,6064.83626,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0
9659,810,12.73152,12,0,0,58.20314,207.6094,5217.771684,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
9660,147,14.09466,15,0,0,70.89101,139.9568,6284.19049,1,0,1,1,0,0,0,1,0,1,1,0,0,0,1
9661,17107,9.7339,17,0,0,64.17582,159.9642,5623.598666,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1
9662,35885,15.06674,12,1,0,60.85274,204.9797,5237.251646,1,0,1,0,0,1,1,1,1,0,1,0,0,0,1
9663,2744,10.97332,10,0,0,41.11114,207.6094,3981.346329,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0
9664,28221,13.52236,13,2,0,59.78701,179.9656,5144.456729,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0
9665,8542,2.936454,8,1,0,65.85945,179.9476,5667.494149,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
9666,378,6.309357,15,2,0,61.41519,204.9496,5550.413849,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0
9667,129,14.96409,13,2,1,63.56455,245.147,6368.414019,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0
9668,5864,9.642119,17,1,1,68.73272,79.97886,5831.541202,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
9669,3599,8.573587,15,1,0,50.58015,152.4624,4995.383757,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
9670,468,10.7891,18,1,1,69.32718,172.4404,6519.352992,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
9671,489,10.83731,14,0,2,57.20402,114.9976,4994.314339,1,0,1,0,1,1,0,1,0,0,0,1,1,0,0
9672,3088,9.599153,13,2,0,54.64758,172.4705,5343.09004,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
9673,5111,16.71428,7,1,1,43.96321,177.6508,4140.577207,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
9674,1574,4.000136,13,1,1,65.42546,139.9816,5640.828106,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0
9675,38659,7.315918,10,3,3,57.36298,194.9992,5222.664785,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0
9676,1433,5.832515,13,2,1,68.4414,127.4783,6381.433866,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
9677,3738,9.784614,8,1,1,64.28075,127.475,5851.532323,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1
9678,66,15.37501,17,4,0,54.17218,117.4392,5116.876043,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
9679,35913,7.008065,14,3,1,67.98735,222.6143,6792.669914,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0
9680,481,11.06695,14,0,0,56.49332,124.9607,5243.262555,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0
9681,222,14.39378,18,1,0,52.20612,147.4564,4977.814552,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1
9682,2762,14.69714,12,1,0,46.24636,184.9939,4338.467486,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1
9683,484,10.39064,12,2,0,52.90819,184.9496,4998.863127,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1
9684,2692,9.006661,15,1,0,64.92481,124.9781,5469.698389,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0
9685,254,6.952948,12,0,1,48.83733,169.9671,4245.418262,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0
9686,1236,10.53369,18,1,1,58.53134,177.4876,5831.502124,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
9687,144,9.636032,10,3,2,71.44364,242.6281,6700.749273,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0
9688,18778,10.70006,11,4,0,61.53436,182.4676,5373.367053,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0
9689,408,9.77495,9,1,1,67.9711,149.9915,5999.97193,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0
9690,2065,7.76613,11,1,0,59.67243,129.9763,5441.885561,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0
9691,28006,12.50068,15,0,0,48.07729,129.995,4315.294634,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0
9692,2763,12.87227,8,0,1,66.37599,184.9785,5858.143246,0,1,1,1,1,1,0,1,0,0,1,0,0,1,0
9693,10777,11.0176,13,0,0,66.51398,174.991,6082.695932,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0
9694,3880,8.25327,11,0,1,52.58164,137.4392,4639.229318,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
9695,36613,10.71649,14,1,0,43.19701,182.4538,3759.112446,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0
9696,14823,8.759585,13,0,0,40.14232,230.1051,4024.612201,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0
9697,4112,14.72704,13,0,0,60.5411,152.4555,5682.484574,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0
9698,4072,7.75223,11,1,1,70.50969,179.9794,6089.653615,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0
9699,188,14.9084,13,1,0,44.92195,129.9763,4179.651284,1,0,1,1,1,0,0,1,0,0,0,1,0,1,0
9700,1112,8.952419,10,1,0,46.86027,137.4392,4103.155082,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
9701,4154,11.54779,12,1,0,49.16112,162.4713,4293.055528,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0
9702,263,11.7914,17,0,0,55.23911,162.4713,4778.807562,1,0,1,0,0,1,1,1,0,0,1,0,0,0,1
9703,0,10.09554,13,0,0,68.32444,137.4684,5914.162068,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0
9704,501,5.543435,13,0,0,67.94252,169.9928,5691.599692,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1
9705,893,11.32274,8,2,0,67.75508,140.0013,6310.388284,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0
9706,6139,11.4564,11,0,0,65.63324,232.624,6340.697833,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9707,5570,14.58326,19,3,1,63.80541,182.4608,5475.229519,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0
9708,524,6.116148,13,1,0,53.9011,144.9607,4571.146514,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
9709,1120,8.924287,13,0,0,51.96957,127.4421,4897.15967,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
9710,3796,8.971664,13,2,0,66.23938,164.9785,6171.920728,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1
9711,7346,17.03486,8,1,0,51.9774,159.965,4639.90108,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0
9712,6835,7.661634,13,4,0,64.33534,117.4686,5981.786697,1,1,1,1,1,0,0,1,1,0,0,0,1,0,0
9713,705,13.10835,12,1,0,67.28651,184.9797,6489.765211,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0
9714,302,8.381372,12,6,1,63.18627,159.983,5307.208545,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0
9715,300,12.2067,11,0,1,62.16781,277.6513,6126.605256,0,0,1,1,1,1,0,1,0,0,1,0,0,0,1
9716,3551,15.14826,13,0,0,71.25391,137.4684,6123.114677,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0
9717,4479,4.20949,7,1,0,62.42366,169.9378,5453.508337,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
9718,782,5.82842,14,0,1,63.03261,124.9643,5236.791874,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0
9719,6737,10.45406,9,1,2,47.74031,149.9845,4296.188726,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
9720,1349,10.34631,14,1,0,66.21339,147.4783,5473.038426,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0
9721,1725,14.87485,15,0,0,46.84079,172.4733,4183.300117,0,0,1,0,1,0,1,1,0,0,0,1,0,0,0
9722,16379,10.06949,16,0,1,71.68601,172.4441,6290.205983,0,0,1,0,1,0,1,1,0,1,1,0,1,0,0
9723,5585,9.14229,17,0,0,61.12409,169.9378,5304.081927,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
9724,1114,11.90146,12,0,0,48.98892,184.9634,4863.46622,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0
9725,780,8.031259,11,0,2,57.99615,202.6362,5838.092547,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1
9726,1201,5.788718,10,2,0,53.42526,162.4538,5141.95734,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
9727,155,7.109691,11,1,0,66.42406,147.4564,6195.027927,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0
9728,299,7.173919,12,1,0,54.21707,159.9805,4688.358124,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0
9729,54507,5.982889,17,2,0,71.15468,137.4392,6016.376448,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0
9730,917,9.345099,11,0,1,64.6373,177.6508,5838.570725,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0
9731,324,9.601905,11,1,1,48.38976,107.4806,4327.184375,1,0,1,1,0,0,0,1,0,0,0,1,0,1,0
9732,15075,13.91435,14,3,0,65.39241,137.4684,5602.940401,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
9733,4824,13.10333,18,0,0,71.24523,149.9776,6381.859686,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1
9734,77,10.97923,13,0,0,65.85431,220.1185,5978.883731,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1
9735,3768,7.773419,12,0,1,44.42372,270.1604,4963.969106,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0
9736,12926,10.16253,7,0,1,61.90557,172.4567,5860.250293,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
9737,288,12.24905,14,2,0,59.60865,192.4705,5251.895843,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0
9738,3337,7.950337,9,1,0,63.56661,172.5104,5556.021088,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0
9739,9354,6.32009,9,0,1,67.19702,174.9882,6425.61851,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0
9740,3880,8.5269,12,1,0,41.98389,200.1323,4333.830722,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
9741,3667,14.10881,14,0,1,67.71773,159.983,5852.594859,0,1,1,0,1,1,1,1,0,1,1,0,0,1,0
9742,1672,8.008878,16,1,0,60.45443,172.4579,5453.05668,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0
9743,8831,12.16368,11,1,0,61.73668,155.0084,5513.184333,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0
9744,1819,8.47466,14,3,0,44.01106,114.9658,3964.304244,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0
9745,1420,11.12424,13,4,1,57.1358,119.9568,5277.709711,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0
9746,364,11.76236,16,1,1,48.99944,92.5018,4249.008184,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0
9747,27059,9.152394,8,1,0,59.64017,182.4653,5294.992478,1,0,1,1,0,0,0,1,0,0,1,0,1,0,0
9748,5221,15.27192,13,0,1,57.37711,245.1457,5558.647659,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0
9749,32269,15.60219,13,1,0,70.35289,182.4833,6058.624431,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0
9750,1156,8.757386,14,0,0,71.58111,147.4893,6001.860392,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0
9751,4553,9.327242,15,6,0,68.08277,127.482,5774.248908,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0
9752,20180,13.70624,11,0,0,60.08453,172.4579,5454.636911,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1
9753,271,8.983244,8,1,1,62.55977,275.1198,6012.531259,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1
9754,898,7.953802,11,1,0,51.25081,149.9621,4511.138449,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
9755,984,12.85216,8,0,1,65.71379,162.4676,6124.759369,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0
9756,29015,10.89877,12,4,0,60.48793,197.4876,5406.560212,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0
9757,1063,8.934308,14,0,0,50.49242,137.4392,4357.294542,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
9758,7482,8.054444,13,4,1,69.48617,265.1283,6714.393196,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0
9759,1475,11.93872,14,0,0,66.53731,134.9509,5420.186868,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1
9760,1835,9.998116,7,1,0,67.66702,169.9378,5772.068776,0,1,1,0,1,0,0,1,1,0,1,0,1,0,0
9761,2913,10.66077,9,0,1,60.67808,164.9647,5760.325515,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1
9762,31846,14.30687,15,1,1,70.40113,172.4705,6536.992768,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
9763,13124,8.296606,18,1,0,71.34763,117.4686,6460.957622,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
9764,990,10.60274,8,0,4,55.07277,172.4624,4849.091945,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0
9765,4495,14.47001,11,0,0,46.23966,137.4836,4399.170365,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1
9766,1060,6.264097,17,2,1,68.82603,155.0084,6115.01855,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0
9767,93,11.47074,11,0,0,48.2368,204.9797,4363.777277,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0
